Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Новинка,салон корпусной мебели,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни; Детская мебель,"Екатерининская улица, 163",201 офис; 2 этаж,614068,Центральный (Дзержинский) м-н,Дзержинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 11:00-17:00,+05:00,4.3,11,83422448530,89194837869,,,,,,,,https://vk.com/reperm,https://wa.me/79194837869,,,viber://chat/?number=79194837869,,,,,,,58.003898,56.214201,https://2gis.com/firm/2252328094667836,branch
Новый век,мебельная фабрика,Мебель на заказ; Мягкая мебель,"улица Энергетиков, 38а",1 этаж,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 11:00-19:00,+05:00,2.8,10,89824812748,,,,,,,,,https://vk.com/permdivan,https://wa.me/79128810279,,,,,,,,,,57.961343,56.156447,https://2gis.com/firm/70000001024801394,branch
Нэко,производственно-торговая компания,Мебель на заказ; Мебель для кухни; Мебельные фасады,"1-я Красноармейская улица, 6",4 этаж,614007,Островский ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,4.3,6,83422919304,,,,,http://заказатькухню.рус,,,,https://vk.com/kuhni_neko,,,,,,,,,,,58.002239,56.266876,https://2gis.com/firm/70000001021805412,branch
Нэко,производственно-торговая компания,Мебель на заказ; Изделия из камня для помещений; Мебельные фасады; Мебель для кухни; Мебельная фурнитура; Корпусная мебель; Офисная мебель,"Верхне-Муллинская улица, 103",,614065,Верхние Муллы ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 08:30-17:30; Вт: 08:30-17:30; Ср: 08:30-17:30; Чт: 08:30-17:30; Пт: 08:30-17:30; Сб: 10:00-16:00,+05:00,4.4,30,83422919300,89194604121,,,,http://neko-company.ru/,http://заказатькухню.рус/,,,https://vk.com/nekomebel,https://wa.me/79194604121,,,,,,,,,,57.953063,56.136592,https://2gis.com/firm/2252328095234405,branch
Нэко,производственно-торговая компания,Мебель на заказ; Мебель для кухни; Изделия из камня для помещений; Мебельные фасады,"Уральская улица, 63",2 павильон; 2 этаж,614107,Рабочий Посёлок ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 11:00-19:00,+05:00,4.0,5,83422919305,,,,,http://заказатькухню.рус,,,,https://vk.com/kuhni_neko,,,,,,,,,,,58.02997,56.302694,https://2gis.com/firm/2252328095114738,branch
Нэко,производственно-торговая компания,Мебель на заказ; Мебель для кухни; Изделия из камня для помещений; Мебельные фасады,"улица Космонавта Леонова, 3",1 этаж,614036,Балатово ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,"Пн: 10:00-14:00, 15:00-19:00; Вт: 10:00-14:00, 15:00-19:00; Ср: 10:00-14:00, 15:00-19:00; Чт: 10:00-14:00, 15:00-19:00; Пт: 10:00-14:00, 15:00-19:00; Сб: 10:00-14:00, 15:00-18:00; Вс: 11:00-14:00, 15:00-18:00",+05:00,3.5,6,83422919303,,,,,http://заказатькухню.рус,,,,https://vk.com/kuhni_neko,,,,,,,,,,,57.976294,56.16622,https://2gis.com/firm/2252328094709939,branch
Нэкомебель,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"Верхне-Муллинская улица, 103",,614065,Верхние Муллы ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-17:30; Вт: 09:00-17:30; Ср: 09:00-17:30; Чт: 09:00-17:30; Пт: 09:00-17:30; Сб: 10:00-16:00,+05:00,,,83422919300,89194604121,,,,http://xn--90ahbricfj5kc.xn--p1ai/,,,,https://vk.com/nekomebel,https://wa.me/79635405625,,,,,,,,,,57.953063,56.136592,https://2gis.com/firm/70000001093630908,branch
Нюанс,мебельная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Мягкая мебель,"улица Архитектора Свиязева, 39а",3 павильон; 2 этаж; 1 подъезд,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,4.0,3,89223071536,,,,,,,,,,https://wa.me/79028307157,,,,,,,,,,57.961625,56.161662,https://2gis.com/firm/70000001023060124,branch
О`мебель,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель; Матрасы,"улица Энергетиков, 38а",1 этаж,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 11:00-19:00,+05:00,2.0,1,89028338309,,,,,,,,,https://vk.com/omebel2020,,,,,,,,,,,57.961343,56.156447,https://2gis.com/firm/70000001063498184,branch
О`мебель,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель,"улица Героев Хасана, 109",2 этаж,614025,,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,1,83422430200,,,,,,,,,https://vk.com/omebel2020,,,,,,,,,,,57.957529,56.266102,https://2gis.com/firm/70000001056058320,branch
Окта,фабрика мебели,Мебель на заказ; Мебельные фабрики; Мебель для общественного питания; Металлическая мебель; Мягкая мебель,"шоссе Космонавтов, 316Б",3 этаж,614065,,,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,4.7,27,83422580000,89048404360,,,,http://www.okta-mebel.ru,,,,https://vk.com/oktamebel,https://wa.me/79048404360,,,viber://chat/?number=79048404360,,,,,,,57.952869,56.102949,https://2gis.com/firm/2252328094667861,branch
Олимп,магазин,Мебель на заказ; Межкомнатные двери; Входные двери; Мягкая мебель; Напольные покрытия; Корпусная мебель,"улица Генерала Черняховского, 72а",цокольный этаж,614104,Кислотные Дачи ж/м,Орджоникидзевский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-17:00,+05:00,4.7,42,89922403848 (офис),,,,,http://permdoors.ru,http://jivo.chat/RCTerNSaEr,,,https://vk.com/permdors,https://wa.me/79922403848,,,viber://chat/?number=79922403848,,,https://t.me/permdoors,,,https://youtube.com/@permdoors,58.084946,56.401087,https://2gis.com/firm/70000001077794608,branch
Мир столярии,,Мебель на заказ; Фасадные материалы и конструкции,"улица Романа Кашина, 94г",,614520,,,,Пермский муниципальный округ,Пермский край,Россия,"Пн: 09:00-13:00, 14:00-19:00; Вт: 09:00-13:00, 14:00-19:00; Ср: 09:00-13:00, 14:00-19:00; Чт: 09:00-13:00, 14:00-19:00; Пт: 09:00-13:00, 14:00-19:00; Сб: 09:00-13:00, 14:00-19:00; Вс: 09:00-13:00, 14:00-19:00",+05:00,,,83422888919,,,,,,,,,,,,,,,,,,,,57.887833,55.929462,https://2gis.com/firm/70000001115499227,branch
Модерн,мебельный салон,Мебель на заказ; Мебельные магазины; Детская мебель; Корпусная мебель; Мебель для кухни; Мягкая мебель; Офисная мебель; Матрасы,"Магистральная улица, 89",1 этаж,614032,Закамск ж/м,Кировский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,3.3,11,83422431724,89194460728,,,,,,,,https://vk.com/permskayamebel,,,,,,,,,,,58.016605,55.964907,https://2gis.com/firm/70000001025751604,branch
Модус мебель,"компания по производству кухонь, шкафов и встроенной мебели",Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель; Мебель для ванных комнат,"Монастырская улица, 12а",310 офис; 3 этаж,614000,Центр ж/м,Ленинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-16:00,+05:00,4.8,62,89581474700,,,modus59@yandex.ru,,http://modus159.ru,http://jivo.chat/HH4VYSVFt1,,,https://vk.com/modus159,,,,,,,https://t.me/+79581474700,,,,58.015306,56.232035,https://2gis.com/firm/2252328095121310,branch
Моллис,салон матрасов и кроватей,Мебель на заказ; Мягкая мебель; Матрасы,"улица Архитектора Свиязева, 39а",3 этаж,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,5.0,178,89222419338,,,,,http://matras-perm.ru,,,,https://vk.com/mollisperm,,,,,,,,,,,57.961625,56.161662,https://2gis.com/firm/70000001044247704,branch
Моллис,салон матрасов и кроватей,Мебель на заказ; Матрасы; Мягкая мебель,"улица Героев Хасана, 109",2 этаж,614025,,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,4.9,131,89082655052,,,,,http://matras-perm.ru,,,,https://vk.com/mollisperm,,,,,,,,,,,57.957529,56.266102,https://2gis.com/firm/70000001034432799,branch
Моллис,салон матрасов и кроватей,Мебель на заказ; Мебельные магазины; Матрасы; Детская мебель; Корпусная мебель; Мебель для кухни; Мягкая мебель,"1-я Красноармейская улица, 6",3 этаж,614007,Островский ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,4.7,166,89082653738,,,,,http://matras-perm.ru,,,,https://vk.com/mollisperm,,,,,,,,,,,58.002219,56.267311,https://2gis.com/firm/70000001030359966,branch
Молотов,столярная мастерская,Мебель на заказ; Деревообработка; Ремонт мебели,"Кутамышская улица, 2Б",,614026,,Орджоникидзевский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+05:00,,,89679056500,,,,,,,,,https://vk.com/molotovv159,https://wa.me/79679056500,,,,,,https://t.me/+79679056500,,,,58.12095,56.39343,https://2gis.com/firm/70000001092019883,branch
Мона,студия интерьера Арины Сазоновой,Мебель на заказ; Дизайн интерьеров; Ремонт помещений; Декоративные отделочные материалы; Мягкая мебель; Светотехника; Домашний текстиль; Мебель для кухни; Корпусная мебель; Ароматовары,"Боровая улица, 21",1 этаж,614046,ДКЖ м-н,Дзержинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительной записи),+05:00,5.0,7,89226493634,,,,,http://s-ar-design.tilda.ws,,,,https://vk.com/mona_design,https://wa.me/79226493634,,,,,,https://t.me/+79226493634,,,,57.999188,56.184323,https://2gis.com/firm/70000001089709555,branch
Морфей,"мебельная компания по производству матрасов, мебели и аксессуаров для сна",Мебель на заказ; Мягкая мебель; Матрасы; Детская мебель,"улица Крупской, 40",1 этаж,614070,Городские Горки ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.1,20,89638770440,"83422683842 (склад, офис)",,,,http://www.matrasmorfey.ru,,,,https://vk.com/matrasmorfey,https://wa.me/79638770440,,,,,,https://t.me/79638770440,https://t.me/+79638770440,,https://youtube.com/@Morfey59,58.015782,56.279839,https://2gis.com/firm/2252329094788827,branch
Морфей,"мебельная компания по производству матрасов, мебели и аксессуаров для сна",Мебель на заказ; Мягкая мебель; Матрасы,"улица Героев Хасана, 109",2 этаж; правое крыло,614025,,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.9,23,89638770242,"83422683842 (склад, офис)",,,,http://www.matrasmorfey.ru,,,,https://vk.com/matrasmorfey,https://wa.me/79638770242,,,,,,https://t.me/79638770242,https://t.me/+79638770242,,https://youtube.com/@Morfey59,57.957529,56.266102,https://2gis.com/firm/2252328094814429,branch
МП Мебель,компания по изготовлению мебели,Мебель на заказ; Мебель для кухни; Дизайн интерьеров,,,,,,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89124995129,89125843155,,,,http://mebelmp.ru/,,,,https://vk.com/mebel_mp,,,,,,,https://t.me/+79124995129,,,,,,https://2gis.com/firm/70000001111711043,branch
МПК,производственно-оптовая фирма,Мебель на заказ; Медицинская и лабораторная мебель; Мебель для учебных учреждений; Офисная мебель; Корпусная мебель; Металлическая мебель; Мебель для общественного питания; Оборудование для общепита,"улица Танкистов, 36",15 офис; 1 этаж,614095,Ераничи ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,,,89655599644,89082716198,83422716198,,,,,,,,,,,,,,,,,,57.98526,56.213319,https://2gis.com/firm/70000001024939434,branch
Погода в доме,сеть фирменных офисов продаж,Мебель на заказ; Входные двери; Окна; Натяжные потолки; Остекление и отделка балконов; Мебель для кухни,"1-я Красноармейская улица, 6",1 этаж,614007,Островский ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,4.6,76,83422701000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,,,http://pogoda-dom.ru,,,,https://vk.com/pogoda_dom,,,,,,,,,,,58.002236,56.267569,https://2gis.com/firm/70000001007107302,branch
Погода в доме,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Окна; Входные двери; Межкомнатные двери; Натяжные потолки; Корпусная мебель; Остекление и отделка балконов; Жалюзи; Детская мебель; Ремонт окон; Мебель для кухни,"КИМ, 76",1 этаж,614107,Рабочий Посёлок ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00,+05:00,4.5,54,83422701000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,,,http://pogoda-dom.ru,,,,https://vk.com/pogoda_dom,,,,,,,,,,,58.019669,56.291309,https://2gis.com/firm/2252328095185649,branch
Погода в доме,сеть фирменных офисов продаж,Мебель на заказ; Перегородки; Окна; Входные двери; Межкомнатные двери; Натяжные потолки; Корпусная мебель; Остекление и отделка балконов; Жалюзи; Детская мебель; Ремонт окон; Мебель для кухни,"улица Космонавта Леонова, 22",1 этаж,614036,Ипподромный м-н,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00,+05:00,4.6,73,83422701000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,,,http://pogoda-dom.ru,,,,https://vk.com/pogoda_dom,,,,,,,,,,,57.972723,56.169118,https://2gis.com/firm/2252328094687776,branch
Погода в доме,центральный офис,Мебель на заказ; Жалюзи; Окна; Входные двери; Межкомнатные двери; Натяжные потолки; Корпусная мебель; Остекление и отделка балконов; Детская мебель; Перегородки; Ремонт окон; Мебель для кухни,"улица Героев Хасана, 32",1 этаж,614010,Свердлова ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,4.6,65,83422701000 (единая справочная: пн-чт 9:00-21:00; пт 9:00-20:00; сб 9:00-19:00; вс 10:00-19:00),,,,,http://pogoda-dom.ru,,,,https://vk.com/pogoda_dom,,,,,,,,,,,57.986204,56.257113,https://2gis.com/firm/2252328095549531,branch
Престиж,мебельный салон,Мебель на заказ; Мебель для кухни,"Газеты Звезда, 13",4 этаж,614000,Центр ж/м,Ленинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 11:00-18:00,+05:00,4.2,22,83422067278 (единый номер - пн-пт 9:00-18:00; сб-вс 10:00-18:00),,,,,http://mebel-prestig.ru,,,,https://vk.com/club78455102,https://wa.me/79127340854,,,viber://chat/?number=79127340854,,,https://t.me/mebelprestig_bot,,,,58.013774,56.241638,https://2gis.com/firm/70000001057871269,branch
Привет макет,мебельная фабрика,Мебель на заказ; Мебельная фурнитура; Офисная мебель; Корпусная мебель; Мебель для кухни,"Дорожная улица, 10 ст1",,614530,,,,Пермский муниципальный округ,Пермский край,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00",+05:00,4.7,4,89922129891,,,,,http://t.me/privetmaket,,,,https://vk.com/privetmaket,,,,,,,,,,https://youtube.com/@nikitamaketov,57.945984,56.357537,https://2gis.com/firm/70000001029596296,branch
Приоритет,мебельная компания,Мебель на заказ; Корпусная мебель,,,614042,Октябрьский (Кировский) ж/м,Кировский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 12:00-20:00; Вт: 12:00-20:00; Ср: 12:00-20:00; Чт: 12:00-20:00; Пт: 12:00-20:00; Сб: 12:00-20:00; Вс: 12:00-20:00,+05:00,,,89922024990,,,,,,,,,https://vk.com/prioritet_perm,,,,,,,,,,,58.002359,55.928552,https://2gis.com/firm/70000001113526508,branch
Проект,мебельная студия,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Мебель для ванных комнат,"улица Седова, 7",149 офис; 1 этаж,614016,Свердлова ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00 (по предварительному звонку),+05:00,5.0,6,89223033304,,,,,http://max.ru/id590504491101_biz,,,,https://vk.com/project.perm,https://wa.me/79223033304,,,,,,https://t.me/+79223033304,,,,57.99683,56.247007,https://2gis.com/firm/70000001062565557,branch
Производственная компания,,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Мягкая мебель,"Фоминская улица, 40",,614058,,Дзержинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89519526106,,,,,,,,,,https://wa.me/79519526106,,,viber://chat/?number=79519526106,,,,,,,58.00947,56.103372,https://2gis.com/firm/70000001039904926,branch
Производственная компания,,Мебель на заказ; Мебельные фабрики; Мягкая мебель,"Черногорская улица, 72",,614023,Налимиха ж/м,Кировский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+05:00,5.0,1,89223377770,,,,,,,,,,https://wa.me/79223377770,,,,,,,,,,58.059459,56.038642,https://2gis.com/firm/70000001034026292,branch
Профиль,столярно-мебельная компания,Мебель на заказ; Межкомнатные двери; Мебель для кухни; Интерьерные лестницы; Входные двери; Товары для бань и саун; Погонажные изделия,"шоссе Космонавтов, 405",1 этаж,614065,Верхние Муллы ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+05:00,4.8,40,83422963147 (отдел продаж),83422946326 (отдел бухгалтерии),83422963161 (технический отдел ),dveri-prof@mail.ru,,http://dveri-profil.ru,,,,https://vk.com/furnitureprofile,,,,,,,https://t.me/+79024716595,,,,57.948892,56.105325,https://2gis.com/firm/2252328094720594,branch
Пять Комнат,мебельный салон,Мебель на заказ; Мебель для кухни; Матрасы; Мягкая мебель; Корпусная мебель; Детская мебель,"улица Василия Васильева, 3",1 этаж,614033,Крохалева ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 11:00-18:00; Вт: 11:00-18:00; Ср: 11:00-18:00; Чт: 11:00-18:00; Пт: 11:00-18:00; Сб: 11:00-17:00,+05:00,5.0,13,89667951173,,,,,,,,,https://vk.com/piat_komnat,,,,,,,,,,,57.956883,56.215565,https://2gis.com/firm/70000001063892789,branch
Премьер,мебельный салон,"Мебель на заказ; Мебель для кухни; Мебель для ванных комнат; Офисная мебель; Детская мебель; Корпусная мебель; Матрасы; Торгово-выставочное оборудование; Стеллажи и витрины; Распиловка древесины; ЛДСП, ДВПО, МДФ; Мебельные фасады","улица Ситникова, 40",1 этаж,617470,,,Кунгур,Кунгурский муниципальный округ,Пермский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+05:00,,,89519407663,,,,,,,,,https://vk.com/club74407875,,,,,,,,,,,57.427288,56.952985,https://2gis.com/firm/70000001053579061,branch
Радуга Мебели,магазин мебели,Мебель на заказ; Детская мебель; Бескаркасная мебель; Мебель для кухни; Корпусная мебель; Мягкая мебель; Офисная мебель; Матрасы,"бульвар Гагарина, 75",2 этаж,614077,Городские Горки ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 11:00-18:00; Вс: 11:00-18:00,+05:00,4.8,74,83422065511 (доп.2),,,,,http://raduga159.ru,,,,https://vk.com/radugamebeliperm159,https://wa.me/79504441498,,,,,,,,,,58.001039,56.287444,https://2gis.com/firm/70000001041341535,branch
Снова новое,мастерская реставрации и изготовления мебели,Мебель на заказ; Ремонт мебели; Мягкая мебель; Деревообработка; Мебель для общественного питания,"улица Дружбы, 34к",1 этаж,614070,Городские Горки ж/м,Мотовилихинский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00 (по предварительному звонку),+05:00,5.0,15,89638797224,,,,,,,,,https://vk.com/snovanovoe,,,,,,,,,,,58.014765,56.277827,https://2gis.com/firm/70000001022091075,branch
Собираем интерьер,мебельный центр,Мебель на заказ; Мебель для кухни; Офисная мебель; Детская мебель; Корпусная мебель,"Чистопольская улица, 35",22 офис; 2 этаж,614101,Чистопольский м-н,Кировский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,4.6,16,89124860416,,,,,http://sobiraem-interior.ru,,,,https://vk.com/mc_vesta,https://wa.me/79124860416,,,viber://chat/?number=79124860416,,,https://t.me/+79124860416,,,,58.000115,55.931466,https://2gis.com/firm/2252328094930911,branch
Солов,салон мебели и декора,Мебель на заказ; Мебельные магазины; Офисная мебель; Стекло и зеркала; Часы; Домашний текстиль; Посуда; Мягкая мебель; Мебель для кухни; Корпусная мебель; Плетёные изделия; Мебель из стекла; Садово-парковая мебель; Ортопедические товары; Детская мебель; Матрасы; Ковры,"шоссе Космонавтов, 174",,614065,Верхние Муллы ж/м,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.9,45,83422701174 (многоканальный: пн-вс 10:00-21:00),,,urs@solovmebel.ru,,http://solovmebel.ru,,,,https://vk.com/solovmebel,,,,,,,https://t.me/solovmebel_bot,,,,57.966053,56.143752,https://2gis.com/firm/70000001059639105,branch
Сорренто,мебельный салон-магазин,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Мебель для ванных комнат,"1-я Красноармейская улица, 6",4 этаж,614007,Островский ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-20:00,+05:00,4.9,49,89223044136,89223044953,,,,,,,,https://vk.com/kuhni_sorrento_perm,https://wa.me/79223044136,,,viber://chat/?number=79223044136,,,https://t.me/annaivanushina,,,,58.00189,56.266631,https://2gis.com/firm/2252328095460871,branch
